API WELL  NUMBER,Production Year,"QUARTER 1,2,3,4",OWNER NAME,COUNTY,TOWNSHIP,WELL NAME,WELL NUMBER,OIL,GAS,BRINE,DAYS
34019226620000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,DONNA OTT 8-14-5     1H,1H,550,"100,804",150,91
34019224450000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     6H,6H,3,"54,885",641,91
34019226460000,2020,1,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     2H,2H,235,"64,963",383,91
34019222970000,2020,1,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     1H,1H,"1,957","35,795",245,91
34019225260000,2020,1,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     10H,10H,0,"85,184",954,91
34019225310000,2020,1,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     1H,1H,"1,476","56,166",991,91
34019223680000,2020,1,EAP OHIO LLC,CARROLL,EAST,BUCK 24-15-5     1H,1H,503,"40,495",111,91
34019223790000,2020,1,EAP OHIO LLC,CARROLL,EAST,S FARMS 32-14-4     3H,3H,89,"49,861",117,91
34019223800000,2020,1,EAP OHIO LLC,CARROLL,LEE,JOHN ADAMS 30-12-4     6H,6H,5,"72,051",83,91
34019223890000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,STROPKI 20-12-4     1H,1H,3,"83,052",346,91
34019225330000,2020,1,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     5H,5H,"1,222","43,330",329,91
34019225360000,2020,1,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     10H,10H,865,"45,634",491,91
34019225400000,2020,1,EAP OHIO LLC,CARROLL,LEE,BAILEY 35-12-4     5H,5H,38,"71,122",56,91
34019223990000,2020,1,EAP OHIO LLC,CARROLL,LEE,COOPER 8-13-5     10H,10H,180,"39,225",208,91
34019223500000,2020,1,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     1H,1H,306,"64,547",618,91
34019225470000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     4H,4H,"1,614","46,280","1,064",88
34019226100000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     8H,8H,0,"73,150",644,91
34019226450000,2020,1,EAP OHIO LLC,CARROLL,UNION,SAUERS 8-14-6     8H,8H,"3,336","46,375","1,054",91
34019226430000,2020,1,EAP OHIO LLC,CARROLL,UNION,SAUERS 8-14-6     210H,210H,"4,295","55,565",689,91
34019225500000,2020,1,EAP OHIO LLC,CARROLL,LEE,BAILEY 35-12-4     10H,10H,0,"63,046",429,91
34019226320000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,DONNA OTT 8-14-5     106H,106H,227,"106,788",29,91
34019226290000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,DEAN OTT 7-14-5     9H,9H,199,"59,555",628,91
34019226210000,2020,1,EAP OHIO LLC,CARROLL,PERRY,BARNHART 36-12-5     6H,6H,868,"19,908",313,91
34019226140000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     1H,1H,0,"63,935",291,91
34019225660000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     6H,6H,573,"46,653",349,91
34019226130000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     2H,2H,0,"48,801",394,91
34019226090000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     7H,7H,0,"59,623",622,91
34019225920000,2020,1,EAP OHIO LLC,CARROLL,EAST,HESTON 13-15-5     8H,8H,250,"67,988",393,91
34019225880000,2020,1,EAP OHIO LLC,CARROLL,FOX,KRUPRZAK 17-13-4     6H,6H,0,"43,594",201,30
34019225410000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,LUCAS 35-11-4     5H,5H,0,"57,105",363,91
34019223230000,2020,1,EAP OHIO LLC,CARROLL,FOX,JAVERSAK A 23-13-4     10H,10H,0,"29,015",92,91
34019225640000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     3H,3H,494,"34,487",53,91
34019225060000,2020,1,EAP OHIO LLC,CARROLL,FOX,LAFFERTY 17-13-4     6H,6H,0,"44,171",229,91
34019220910000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     3H,3H,702,"19,528",99,91
34019220860100,2020,1,EAP OHIO LLC,CARROLL,EAST,BUCEY 21-14-4     3 H M,3 H M,0,"10,901",0,91
34019220820100,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,WEST 4-15-5     3H,3H,454,"6,883",224,91
34019225230000,2020,1,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     5H,5H,0,"60,216","1,153",91
34019225610000,2020,1,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     3H,3H,200,"57,082",296,91
34019226010000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     4H,4H,686,"67,107",851,91
34019225240000,2020,1,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     6H,6H,9,"109,660",0,91
34019225190000,2020,1,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     6H,6H,789,"40,688","1,065",91
34019220740000,2020,1,EAP OHIO LLC,CARROLL,EAST,BUCEY 21-14-4     3H,3H,71,"38,726",263,91
34019223540000,2020,1,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     10H,10H,17,"69,675",543,91
34019223060000,2020,1,EAP OHIO LLC,CARROLL,PERRY,RAY HAYLEY 5-13-6     1H,1H,"1,307","14,838",351,91
34019225780000,2020,1,EAP OHIO LLC,CARROLL,EAST,G SALTSMAN 28-14-4     10H,10H,0,"94,199",497,91
34019225420000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,LUCAS 35-11-4     1H,1H,0,"53,986",70,91
34019223280000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,BARBARA 5-12-5     8H,8H,0,"74,654",641,90
34019223340000,2020,1,EAP OHIO LLC,CARROLL,EAST,SCHMUCK 31-14-4     10H,10H,24,"49,578",218,91
34019225370000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,KINSEY 21-15-5     5H,5H,852,"30,296",251,91
34019225200000,2020,1,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     8H,8H,566,"34,297",210,91
34019225090000,2020,1,EAP OHIO LLC,CARROLL,PERRY,POINSETTIA 36-12-5     1H,1H,"2,385","48,787",439,91
34019222790000,2020,1,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     10H,10H,98,"54,787",459,91
34019226040000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     1H,1H,833,"74,002","1,529",91
34019225100000,2020,1,EAP OHIO LLC,CARROLL,PERRY,R MILLER 25-13-5     9H,9H,485,"20,824",92,91
34019225250000,2020,1,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     8H,8H,0,"98,929",9,91
34019223350000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     5H,5H,718,"29,144",151,91
34019223420000,2020,1,EAP OHIO LLC,CARROLL,EAST,BURRY 20-14-4     6H,6H,63,"43,532",172,91
34019223020000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,HARVEY 16-14-5     5H,5H,259,"24,307",231,91
34019225570000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,TUCKOSH 35-11-4     8H,8H,0,"61,782",702,91
34019226270000,2020,1,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     1H,1H,77,"54,201",274,91
34019226280000,2020,1,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     205H,205H,33,"70,527",309,91
34019225650000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     5H,5H,772,"53,940",603,91
34019226330000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,DONNA OTT 8-14-5     10H,10H,132,"81,450",699,91
34019225810000,2020,1,EAP OHIO LLC,CARROLL,PERRY,BAUER 14-14-6     8H,8H,"4,455","51,310","1,228",91
34019226020000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     3H,3H,399,"52,049",952,91
34019225990000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     6H,6H,263,"96,532",459,91
34019225860000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,LOZIER 14-15-5     6H,6H,632,"44,631",448,91
34019225960000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,PIDGEON A 22-15-5     6H,6H,756,"45,417",230,91
34019225930000,2020,1,EAP OHIO LLC,CARROLL,FOX,FORCIER 21-13-4     10H,10H,3,"27,644",116,30
34019225430000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     2H,2H,"2,129","46,458",619,88
34019225820000,2020,1,EAP OHIO LLC,CARROLL,PERRY,BAUER 14-14-6     6H,6H,"4,429","46,276",104,91
34019225320000,2020,1,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     3H,3H,"1,172","38,530",288,91
34019225630000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     1H,1H,657,"48,562",161,91
34019226000000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     8H,8H,397,"91,724",524,91
34019225910000,2020,1,EAP OHIO LLC,CARROLL,EAST,HESTON 13-15-5     10H,10H,373,"86,401",355,91
34019225870000,2020,1,EAP OHIO LLC,CARROLL,FOX,KRUPRZAK 17-13-4     10H,10H,0,"60,366",188,30
34019225210000,2020,1,EAP OHIO LLC,CARROLL,LEE,PETERSON 36-12-4     1H,1H,0,"63,860",679,91
34019225850000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,LOZIER 14-15-5     205H,205H,835,"39,406",228,91
34019225180000,2020,1,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     10H,10H,833,"57,235",151,91
34019225080000,2020,1,EAP OHIO LLC,CARROLL,PERRY,POINSETTIA 36-12-5     6H,6H,653,"38,901",690,91
34019225760000,2020,1,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     3H,3H,"1,480","48,859","1,056",90
34019225600000,2020,1,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     1H,1H,273,"64,923",275,91
34019224910000,2020,1,EAP OHIO LLC,CARROLL,LEE,HOUYOUSE 15-13-5     10H,10H,181,"43,235",201,91
34019225740000,2020,1,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     6H,6H,"1,100","41,545",188,91
34019225620000,2020,1,EAP OHIO LLC,CARROLL,EAST,G SALTSMAN 28-14-4     6H,6H,8,"88,739",507,91
34019225390000,2020,1,EAP OHIO LLC,CARROLL,CENTER,GF FARMS 25-14-5     10H,10H,"1,323","60,523",871,91
34019225480000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     3H,3H,"1,383","28,362",411,61
34019222900000,2020,1,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     2H,2H,61,"57,731",301,91
34019225720000,2020,1,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     8H,8H,"1,339","56,181",874,91
34019224250000,2020,1,EAP OHIO LLC,CARROLL,PERRY,SMITH NURSERY 19-13-5     10H,10H,268,"57,293",570,89
34019224270000,2020,1,EAP OHIO LLC,CARROLL,PERRY,SMITH NURSERY 19-13-5     8H,8H,354,"46,877",493,89
34019225700000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     206H,206H,955,"55,356",553,91
34019225690000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     201H,201H,939,"62,019","1,540",91
34019224460000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     8H,8H,0,"62,105",145,91
34019224740000,2020,1,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     1H,1H,659,"36,680",214,91
34019224750000,2020,1,EAP OHIO LLC,CARROLL,PERRY,JAVERSAK 28-12-5     3H,3H,876,"30,677",302,91
34019224760000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,HUTCHISON 33-15-5     1H,1H,390,"21,144",264,91
34019224800000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,HUTCHISON 33-15-5     3H,3H,385,"31,793",149,91
34019225560000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,TUCKOSH 35-11-4     6H,6H,0,"75,131",890,91
34019226050000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     10H,10H,379,"73,635",830,91
34019225510000,2020,1,EAP OHIO LLC,CARROLL,LEE,BAILEY 35-12-4     8H,8H,46,"92,984",527,91
34019226250000,2020,1,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     5H,5H,17,"63,713",224,91
34019224900000,2020,1,EAP OHIO LLC,CARROLL,LEE,HOUYOUSE 15-13-5     7H,7H,180,"19,807",136,91
34019226470000,2020,1,EAP OHIO LLC,CARROLL,LEE,FROG RUN 5-13-5     4H,4H,210,"55,452",448,91
34019224950000,2020,1,EAP OHIO LLC,CARROLL,LEE,SMELTZ 23-13-5     6H,6H,512,"26,613",263,91
34019226420000,2020,1,EAP OHIO LLC,CARROLL,PERRY,WIANDT 12-13-6     10H,10H,"11,495","145,316","2,764",91
34019226150000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WOODLAND 26-12-4     4H,4H,0,"38,834",581,91
34019225350000,2020,1,EAP OHIO LLC,CARROLL,UNION,STANTON 29-13-5     8H,8H,"1,110","68,638",405,91
34019226060000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     5H,5H,"2,536","46,938","1,696",88
34019225800000,2020,1,EAP OHIO LLC,CARROLL,PERRY,BAUER 14-14-6     10H,10H,"3,823","44,539",961,91
34019225460000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     9H,9H,792,"29,937",911,88
34019225450000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     8H,8H,970,"36,357","1,115",88
34019226220000,2020,1,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     6H,6H,50,"98,476",319,91
34019225790000,2020,1,EAP OHIO LLC,CARROLL,PERRY,BAUER 14-14-6     210H,210H,"2,977","29,851",692,91
34019224820000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,HUTCHISON 33-15-5     5H,5H,791,"41,446",119,91
34019222630000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     5H,5H,118,"34,958",285,91
34019222980000,2020,1,EAP OHIO LLC,CARROLL,UNION,PUTNAM 34-13-5     10H,10H,931,"34,345",251,91
34019223210000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,SUNNYBROOK 25-12-4     6H,6H,2,"66,753",151,90
34019223050000,2020,1,EAP OHIO LLC,CARROLL,PERRY,RAY HAYLEY 5-13-6     8H,8H,"1,288","16,613",132,91
34019223030000,2020,1,EAP OHIO LLC,CARROLL,PERRY,RAY HAYLEY 5-13-6     3H,3H,"1,641","24,475",347,91
34019222930000,2020,1,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     5H,5H,943,"13,043",241,91
34019222910000,2020,1,EAP OHIO LLC,CARROLL,CENTER,BURGETT 7-15-6     1H,1H,"1,143","14,533",194,91
34019222870000,2020,1,EAP OHIO LLC,CARROLL,EAST,MILLS 1-15-5     8H,8H,346,"19,753",128,91
34019224880000,2020,1,EAP OHIO LLC,CARROLL,LEE,BRYAN SHAW 21-13-5     8H-X,8H-X,542,"52,978",656,91
34019222810000,2020,1,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     8H,8H,214,"52,119",557,91
34019222770000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,JEFFERY 2-15-5     5H,5H,541,"14,131",202,90
34019222710000,2020,1,EAP OHIO LLC,CARROLL,ORANGE,DELMAR 24-13-6     3H,3H,"2,450","21,527",390,91
34019223290000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,BARBARA 5-12-5     10H,10H,0,"109,205",740,83
34019222640000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     10H,10H,19,"76,932",221,91
34019223300000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,BARBARA 5-12-5     6H,6H,8,"78,613",563,90
34019222560000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     5H,5H,293,"83,813",36,91
34019222550000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,JC ACRES 12-12-5     10H,10H,0,"65,393",262,91
34019222250000,2020,1,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     1H,1H,"1,186","20,319",179,91
34019222260000,2020,1,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     3H,3H,852,"18,814",290,91
34019222280000,2020,1,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     6H,6H,631,"17,961",283,91
34019222320000,2020,1,EAP OHIO LLC,CARROLL,PERRY,FLIGIEL 29-12-5     5H,5H,637,"25,077",253,91
34019222400000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     5H,5H,148,"32,175",28,91
34019222380000,2020,1,EAP OHIO LLC,CARROLL,UNION,RUTLEDGE 10-14-6     3H,3H,"35,052","210,257","20,379",91
34019222390000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,COLESCOTT 11-12-5     6H,6H,134,"65,367",162,91
34019222360000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     1H,1H,140,"36,844",130,91
34019222410000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     3H,3H,146,"27,207",7,91
34019222350000,2020,1,EAP OHIO LLC,CARROLL,PERRY,FLIGIEL 29-12-5     12H,12H,568,"38,927",446,91
34019222690000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     5H,5H,48,"44,255",121,91
34019222200000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,HAWK 2-15-5     8H,8H,494,"20,379",55,91
34019223920000,2020,1,EAP OHIO LLC,CARROLL,PERRY,WALTERS 30-12-5     1H,1H,632,"23,664",100,91
34019223730000,2020,1,EAP OHIO LLC,CARROLL,PERRY,R MILLER 25-13-5     5H,5H,995,"28,578",530,91
34019223720000,2020,1,EAP OHIO LLC,CARROLL,FOX,BEADNELL A 21-13-4     8H,8H,0,"76,399",696,91
34019222720000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     10H,10H,16,"84,938",273,91
34019223570000,2020,1,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     7H,7H,74,"61,693",763,91
34019223530000,2020,1,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     12H,12H,31,"61,307",151,91
34019223510000,2020,1,EAP OHIO LLC,CARROLL,LEE,SHAW PROPERTIES 4-13-5     3H,3H,97,"40,784",80,91
34019222700000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     3H,3H,51,"41,901",80,91
34019222650000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,APPALACHIAN 16-12-5     8H,8H,237,"72,784",401,91
34019222600000,2020,1,EAP OHIO LLC,CARROLL,FOX,CTF 32-13-4     7H,7H,0,"92,544",101,91
34019222480000,2020,1,EAP OHIO LLC,CARROLL,UNION,DAVIS FARMS 2-14-6     5H,5H,"1,573","18,800",322,91
34019223260000,2020,1,EAP OHIO LLC,CARROLL,FOX,JAVERSAK A 23-13-4     1H,1H,0,"28,894",206,91
34019222420000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,COLESCOTT 11-12-5     8H,8H,80,"51,793",368,91
34019222170000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,KOHLER 1-13-5     5H,5H,85,"41,792",326,91
34019222220000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,KOHLER 1-13-5     10H,10H,14,"35,170",362,91
34019222370000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     8H,8H,0,"45,369",248,91
34019222230000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,LUCAS 35-11-4     3H,3H,0,"45,896",659,91
34019225670000,2020,1,EAP OHIO LLC,CARROLL,UNION,HOLMES 26-13-5     8H,8H,386,"39,002","1,056",91
34019222330000,2020,1,EAP OHIO LLC,CARROLL,PERRY,FLIGIEL 29-12-5     1H,1H,663,"22,450",228,91
34019223390000,2020,1,EAP OHIO LLC,CARROLL,EAST,SCHMUCK 31-14-4     6H,6H,61,"35,639",347,91
34019223360000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     1H,1H,932,"31,887",140,91
34019223330000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,SCHMUCK FARMS 22-14-5     6H,6H,656,"29,857",167,91
34019222300000,2020,1,EAP OHIO LLC,CARROLL,UNION,BRUNK 32-13-5     10H,10H,595,"24,523",291,91
34019222240000,2020,1,EAP OHIO LLC,CARROLL,HARRISON,MORSHEISER 26-15-6     5H,5H,942,"9,910",147,91
34019223310000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,JEFFERY 2-15-5     10H,10H,413,"21,940",291,90
34019222180000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,KOHLER 1-13-5     1H,1H,114,"50,589",245,91
34019222470000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,HAWK 2-15-5     1H,1H,580,"14,134",61,91
34019221460000,2020,1,EAP OHIO LLC,CARROLL,FOX,STARKEY 36-13-4     8H,8H,0,"21,599",297,91
34019221570000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     6H,6H,73,"43,255",388,91
34019221560000,2020,1,EAP OHIO LLC,CARROLL,ORANGE,GARTRELL 23-13-6     8H,8H,"2,165","17,920",204,91
34019221530000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     1H,1H,176,"13,849",352,91
34019225730000,2020,1,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     1H,1H,"1,917","49,598",765,90
34019225750000,2020,1,EAP OHIO LLC,CARROLL,UNION,GARNER 29-13-5     5H,5H,"2,007","51,739","1,321",91
34019225550000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,TUCKOSH 35-11-4     5H,5H,0,"74,301",925,91
34019221510000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     5H,5H,238,"31,113",211,91
34019222740000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     5H,5H,1,"53,763",368,91
34019221500000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,ELWOOD 32-12-4     3H,3H,15,"31,361",142,91
34019222750000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     3H,3H,3,"37,167",383,91
34019226030000,2020,1,EAP OHIO LLC,CARROLL,LEE,KENNEDY 14-13-5     2H,2H,448,"64,474",324,91
34019222190000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,KOHLER 1-13-5     6H,6H,17,"43,791",308,91
34019222780000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     8H,8H,0,"90,541",370,91
34019221750000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,SLATES 16-12-5     8H,8H,128,"42,937",101,91
34019221450000,2020,1,EAP OHIO LLC,CARROLL,FOX,MEISTER 11-13-4     3H,3H,0,"61,020",298,91
34019222800000,2020,1,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     6H,6H,158,"62,993",0,91
34019222820000,2020,1,EAP OHIO LLC,CARROLL,LEE,ENOLD 3-13-5     5H,5H,158,"41,323",692,91
34019221440000,2020,1,EAP OHIO LLC,CARROLL,LEE,COE 34-12-4     5H,5H,30,"28,303",270,91
34019221410000,2020,1,EAP OHIO LLC,CARROLL,BROWN,WHITACRE 26-17-7     8H,8H,0,0,0,0
34019221400000,2020,1,EAP OHIO LLC,CARROLL,AUGUSTA,MANGUN 22-15-5     6H,6H,1,"26,683",256,91
34019221350000,2020,1,EAP OHIO LLC,CARROLL,LEE,COE 34-12-4     3H,3H,48,"31,797",381,91
34019221250000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     10H,10H,152,"29,209",469,91
34019222860000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,KRICHBAUM 2-14-5     1H,1H,201,"60,727",395,91
34019221230000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,NEIDER 10-14-5     6H,6H,134,"29,868",158,91
34019221190100,2020,1,EAP OHIO LLC,CARROLL,PERRY,SCOTT 24-12-5     3H,3H,296,"30,962",199,91
34019222880000,2020,1,EAP OHIO LLC,CARROLL,EAST,MILLS 1-15-5     1H,1H,869,"26,471",332,91
34019225490000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,LUCAS 35-11-4     10H,10H,0,"48,625",431,91
34019227080000,2020,1,EAP OHIO LLC,CARROLL,ORANGE,ELLIE 19-14-6     5H,5H,"5,421","52,824","1,142",91
34019225440000,2020,1,EAP OHIO LLC,CARROLL,PERRY,LEGGETT 5-13-6     7H,7H,"1,473","40,222",270,88
34019222460000,2020,1,EAP OHIO LLC,CARROLL,FOX,KRUPRZAK 17-13-4     8H,8H,0,"47,404",0,30
34019222500000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     10H,10H,0,"57,901",359,91
34019222520000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,KRICHBAUM 2-14-5     8H,8H,25,"75,782",191,91
34019222540000,2020,1,EAP OHIO LLC,CARROLL,EAST,LESLIE 9-14-4     8H,8H,193,"54,799",120,91
34019222580000,2020,1,EAP OHIO LLC,CARROLL,UNION,DAVIS FARMS 2-14-6     3H,3H,"1,006","14,467",43,91
34019222610000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,WALKER 12-12-5     1H,1H,124,"45,523",202,91
34019222670000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     6H,6H,0,"44,478",55,91
34019222680000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,PALMER 1-13-5     1H,1H,55,"38,505",71,91
34019222730000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,ANDERSON 31-12-4     6H,6H,0,"31,263",14,91
34019222160000,2020,1,EAP OHIO LLC,CARROLL,LOUDON,HENDERSON FAMILY 34-11-4     10H,10H,0,"46,216",177,91
34019224890000,2020,1,EAP OHIO LLC,CARROLL,LEE,BRYAN SHAW 21-13-5     3H-X,3H-X,475,"33,540",148,91
34019221660000,2020,1,EAP OHIO LLC,CARROLL,FOX,BEADNELL 12-13-4     6H,6H,3,"86,190",360,91
34019227440000,2020,1,EAP OHIO LLC,CARROLL,PERRY,WIANDT 12-13-6     8H,8H,"11,784","137,541","2,908",91
34019221680000,2020,1,EAP OHIO LLC,CARROLL,WASHINGTON,HARVEY 16-14-5     1H,1H,509,"24,497",273,91
34019227040000,2020,1,EAP OHIO LLC,CARROLL,ORANGE,ELLIE 19-14-6     9H,9H,"3,806","69,598","2,440",91
34019227030000,2020,1,EAP OHIO LLC,CARROLL,ORANGE,ELLIE 19-14-6     10H,10H,"7,410","84,316","1,228",91
34019226930000,2020,1,EAP OHIO LLC,CARROLL,ORANGE,DELMAR 24-13-6     7H,7H,"4,304","38,596",484,91
